"","x"
"1","oops i accidentally made this a non-numeric"
"2","i accidentally added this text"
"3","110.256932202606"
"4","99.1700007936649"
"5","64.7918212049313"
"6","106.66597627971"
"7","64.5191141105139"
"8","28.0473198392266"
"9","82.6563795735881"
"10","90.5304560509295"
"11","39.6611679449908"
"12","68.1716559316177"
"13","89.4062661664657"
"14","65.604686171298"
"15","83.8848817140344"
"16","51.0707826395805"
"17","67.4600985863368"
"18","61.5073425631573"
"19","52.7811226295153"
"20","158.042722815791"
"21","88.8112942252403"
"22","76.5114634139272"
"23","79.2207135969237"
"24","55.1497625806245"
"25","74.4799919992146"
"26","37.6316407097135"
"27","88.2286809307924"
"28","85.3516121096831"
"29","36.4340975529638"
"30","81.0548076674737"
"31","47.9603775763626"
"32","89.6914054392007"
"33","23.2217637854409"
"34","55.890588684658"
"35","30.5725685440159"
"36","37.0533919245305"
"37","64.4138766524072"
"38","105.970079780428"
"39","15.5194522297033"
"40","74.2254788689395"
"41","97.1007037653558"
"42","68.1315169492137"
"43","106.936839922157"
"44","74.7608630901888"
"45","55.788744292792"
"46","86.650822273061"
"47","110.311716101586"
"48","32.419646785627"
"49","91.4005570987793"
"50","52.7994252046278"
"51","80.3545478757483"
"52","63.9089050719737"
"53","56.5184339163189"
"54","43.765437016916"
"55","69.6252499293186"
"56","61.5473824366343"
"57","73.1333403968311"
"58","31.5793787128733"
"59","70.3032417913463"
"60","104.546748174868"
"61","77.9985673709586"
"62","79.4591326209901"
"63","80.4377569782035"
"64","83.0719120749518"
"65","24.0274623396483"
"66","75.5643932067263"
"67","32.2783044855603"
"68","56.5657770739218"
"69","105.162543604153"
"70","64.2412606816803"
"71","59.4556135700131"
"72","43.021685103075"
"73","59.8399539838545"
"74","90.0714028257047"
"75","93.6491284816159"
"76","113.044189756136"
"77","60.0528309410089"
"78","57.0909984020952"
"79","69.9802458635815"
"80","73.8355840494205"
"81","56.2953341536453"
"82","137.670911927004"
"83","66.5848513101776"
"84","99.1302035865419"
"85","46.8995754493675"
"86","50.1355424450625"
"87","96.3466859672911"
"88","89.5649461662569"
"89","64.2679453711683"
"90","65.6453783386925"
"91","98.0100897938328"
"92","84.5651831381429"
"93","25.2311145181801"
"94","82.9897542324953"
"95","114.0847085738"
"96","0.455956675553665"
"97","79.91467549638"
"98","73.5489391754365"
"99","95.7256887677272"
"100","52.6504641015104"
"101","38.4928215790478"
"102","31.2554916929434"
"103","104.843607876025"
"104","32.4358914707624"
"105","86.7251638220494"
"106","37.6308369720675"
"107","2.46623224582798"
"108","88.6607234808381"
"109","34.2334555204206"
"110","100.368953507164"
"111","111.227887665034"
"112","74.4205533424809"
"113","61.3652789465712"
"114","-32.87571490112"
"115","21.6075856124559"
"116","98.2983485917939"
"117","93.2001973300018"
"118","30.1724063649033"
"119","88.9183419998296"
"120","56.8054978238649"
"121","32.6364455693678"
"122","31.7426581195574"
"123","81.3300070753345"
"124","83.5843635490801"
"125","4.89885288546196"
"126","147.411436732323"
"127","78.9820001500729"
"128","78.0566174395052"
"129","15.8746350358709"
"130","38.985188716243"
"131","70.7120319905092"
"132","60.5294917148869"
"133","93.6077527533627"
"134","71.2604285846815"
"135","4.09166430677723"
"136","106.253182268393"
"137","148.382778361665"
"138","31.4770692036379"
"139","56.7903652087789"
"140","135.215589518757"
"141","133.192501138124"
"142","57.332878331505"
"143","54.9664096974006"
"144","80.1421843499095"
"145","61.3885669459963"
"146","68.6760889945612"
"147","89.49378209548"
"148","92.7828208137786"
"149","41.0307634673707"
"150","110.624980831601"
"151","23.9767332839105"
"152","66.1261457465461"
"153","80.367634923928"
"154","96.3176787439619"
"155","-1.50076770940855"
"156","76.431963694128"
"157","65.7603670864183"
"158","24.3802322069633"
"159","21.332770958831"
"160","49.521338428732"
"161","54.2625827926043"
"162","62.894527794062"
"163","59.5991484977212"
"164","44.1973184290055"
"165","95.5340596588748"
"166","100.368327035691"
"167","45.8801205679819"
"168","76.3448873222507"
"169","107.935089220992"
"170","67.5488009059213"
"171","25.4272240495708"
"172","112.0899023341"
"173","62.466748430585"
"174","92.5651758248037"
"175","74.1300149814472"
"176","92.972378690883"
"177","128.384202339118"
"178","55.3003348563433"
"179","79.5310287067421"
"180","42.9660217783561"
"181","53.3934828527716"
"182","60.0979872996903"
"183","47.2637569731245"
"184","3.27010272788591"
"185","57.2465730577044"
"186","83.891970586111"
"187","126.616026275284"
"188","70.464314236968"
"189","137.860380528547"
"190","107.736723405923"
"191","19.1075674942031"
"192","94.2032117897621"
"193","91.6244130588009"
"194","56.0503746630501"
"195","76.0350324535805"
"196","92.322193196435"
"197","65.6919615196005"
"198","40.6592921637992"
"199","44.2185875364353"
"200","95.6492538717381"
"201","102.612861254849"
"202","27.4250777830798"
"203","32.8685537116972"
"204","43.0100694531442"
"205","45.3791440836085"
"206","79.1370514598912"
"207","66.9650193502627"
"208","110.947904196314"
"209","86.7321221994253"
"210","29.9434657365547"
"211","83.4826222906282"
"212","118.613755425393"
"213","23.8967330162741"
"214","50.1466084880395"
"215","70.0514906349839"
"216","136.861690743149"
"217","71.2129901036212"
"218","33.0670820484082"
"219","84.9361482942308"
"220","87.5128042039904"
"221","131.065751602298"
"222","46.803572683656"
"223","37.683603545917"
"224","76.6503383458552"
"225","66.9434384306722"
"226","78.0911062085164"
"227","122.758650946197"
"228","118.327530710637"
"229","67.9768330542269"
"230","66.3932602588813"
"231","76.2426418663792"
"232","68.7664762025504"
"233","93.6143034266977"
"234","46.5003038331024"
"235","66.6199331079306"
"236","44.2422574195686"
"237","45.3108647047212"
"238","127.971776067478"
"239","92.7897299353587"
"240","46.6756468743784"
"241","103.080449478526"
"242","66.9613172303311"
"243","103.400457755638"
"244","113.262130737512"
"245","119.772923114366"
"246","83.5885974589704"
"247","32.2357560886514"
"248","83.0029397369433"
"249","83.9614909940599"
"250","133.4247538195"
"251","93.3851352977629"
"252","106.052933132574"
"253","95.9003321190654"
"254","77.0005471549106"
"255","85.659127887336"
"256","52.2071827294695"
"257","76.871898652845"
"258","60.1572203782167"
"259","66.086004071237"
"260","48.3144384965749"
"261","118.185724749946"
"262","47.1150311679732"
"263","59.7906302826592"
"264","48.2823445604295"
"265","52.5641732571337"
"266","89.6192266273083"
"267","91.8544451750793"
"268","81.3340844234595"
"269","41.3916660918447"
"270","137.059825161062"
"271","83.1775331179727"
"272","-0.393475745837563"
"273","40.8176113941263"
"274","9.50087465016755"
"275","27.8829699592537"
"276","106.75178787037"
"277","-6.87511692822336"
"278","53.6394520589329"
"279","-16.9019175759124"
"280","107.048963045537"
"281","93.6837506276444"
"282","98.8948975421683"
"283","101.264806680078"
"284","49.4895611815669"
"285","54.1857537852828"
"286","123.477457564895"
"287","53.0770465431123"
"288","50.3688784574386"
"289","82.3692425800829"
"290","82.920496526108"
"291","63.9258721871562"
"292","81.0885181437496"
"293","59.2932599208051"
"294","104.469287063058"
"295","85.3500192860952"
"296","17.0210890707162"
"297","87.3020340065758"
"298","112.515757466519"
"299","99.1184310048389"
"300","66.6485872135424"
"301","33.1114606682368"
"302","123.04356274939"
"303","101.566333772512"
"304","62.4515682914927"
"305","97.8747939791921"
"306","60.5815672736059"
"307","105.455681464112"
"308","72.1451315198684"
"309","88.2559773065122"
"310","-10.8463318508593"
"311","48.483817738104"
"312","25.9397056559311"
"313","93.7419120749682"
"314","102.350913075986"
"315","99.4439266176358"
"316","54.4898563339446"
"317","58.3872546886912"
"318","48.7732216109543"
"319","45.1877819234342"
"320","62.5307117430429"
"321","65.0047558565411"
"322","30.2225737971532"
"323","86.8069125601591"
"324","84.1552493126713"
"325","127.135086119735"
"326","129.433208648809"
"327","15.3122562566276"
"328","85.297300204471"
"329","54.8646784338025"
"330","111.384695452408"
"331","49.0124460621058"
"332","45.8636251041383"
"333","75.5693770507849"
"334","51.0822374540682"
"335","63.2774707822434"
"336","52.8949450816078"
"337","36.7555536124956"
"338","90.3097291927355"
"339","86.0527075518876"
"340","81.2244981146775"
"341","39.6884661729142"
"342","67.7203467581218"
"343","108.424913277882"
"344","61.3219409746446"
"345","84.7753906308306"
"346","63.6269268983215"
"347","47.7266990813931"
"348","108.257329075768"
"349","65.5391605977931"
"350","89.2599055057399"
"351","61.7751972835105"
"352","39.6295251405226"
"353","79.6226259982033"
"354","17.6986939266148"
"355","112.596146018022"
"356","57.8833987846637"
"357","48.6014573101324"
"358","40.9180847888855"
"359","11.8836300717013"
"360","35.32918177359"
"361","23.7254907390106"
"362","120.30830361207"
"363","34.1044235334062"
"364","102.187029017329"
"365","63.308263693845"
"366","102.000238411549"
"367","77.849797637571"
"368","107.313898847702"
"369","82.6193217706548"
"370","40.4317179954556"
"371","96.0278359413424"
"372","66.1829765115168"
"373","72.2991812327418"
"374","87.4262415473511"
"375","162.184819555892"
"376","55.8074982108974"
"377","31.662805249015"
"378","72.957804886096"
"379","126.424192545956"
"380","77.7794998855005"
"381","15.6861284570662"
"382","38.2190263614258"
"383","1.02079852107771"
"384","50.9613044008595"
"385","21.9924666009908"
"386","61.6633253855829"
"387","64.2083067294775"
"388","100.183114041781"
"389","77.2596510692909"
"390","87.6532075356704"
"391","92.299120391716"
"392","78.2364768749554"
"393","72.2137067464699"
"394","67.4367720322597"
"395","104.850473715096"
"396","59.8282265281015"
"397","61.2763965303176"
"398","51.4864137534364"
"399","92.996611784119"
"400","80.4743361825311"
"401","79.7373334116494"
"402","76.4242710519804"
"403","84.1435861366318"
"404","43.6023832243935"
"405","49.6338619199193"
"406","47.9713720592266"
"407","92.5268646348739"
"408","46.5189591179882"
"409","85.4595536933421"
"410","36.2723307243081"
"411","30.8702806503606"
"412","96.696322384723"
"413","81.650255996302"
"414","94.1037266190754"
"415","102.757073510693"
"416","138.330054873679"
"417","61.7724399108759"
"418","77.9005582317715"
"419","65.0876968324586"
"420","84.9508723064277"
"421","77.0906977007958"
"422","44.4696268280223"
"423","139.097464809228"
"424","91.2444866414725"
"425","76.9948374009611"
"426","116.426934581136"
"427","68.5049429263062"
"428","10.4429035654278"
"429","40.3665623037587"
"430","76.799229727392"
"431","67.5264731135435"
"432","48.512587264193"
"433","35.2688066344044"
"434","58.8755784525132"
"435","62.3927566191158"
"436","113.579391380334"
"437","88.3504936656848"
"438","79.9584076846108"
"439","98.6362849399743"
"440","85.4234144458283"
"441","64.8779485847542"
"442","44.0255699359932"
"443","52.8297792746191"
"444","66.4185434278687"
"445","17.7932989444499"
"446","126.644492690113"
"447","91.1393262883518"
"448","76.4199856662224"
"449","36.348513785252"
"450","61.2614481276795"
"451","47.0808195174527"
"452","48.5286690786606"
"453","60.2380876250184"
"454","45.448643948231"
"455","80.5461337400566"
"456","58.7830491539068"
"457","121.602473905143"
"458","57.160310624828"
"459","127.05766735471"
"460","52.1840789004271"
"461","47.9334454636536"
"462","87.0528343683128"
"463","99.6863452962651"
"464","44.0520625360923"
"465","18.7884618650151"
"466","49.8261930851073"
"467","57.3881137252895"
"468","122.579351204236"
"469","82.2871610991054"
"470","102.790904764016"
"471","51.9506403451569"
"472","63.686575069575"
"473","29.1004174080041"
"474","54.6974371675838"
"475","79.5746787637277"
"476","60.2530166970003"
"477","79.8784397668737"
"478","93.273927428985"
"479","38.4505281599927"
"480","102.031920520534"
"481","38.0824554563886"
"482","43.3342638211423"
"483","61.5767313835395"
"484","16.6737897387595"
"485","128.602144798423"
"486","50.8364435178516"
"487","63.4913010914616"
"488","81.512828541898"
"489","58.7306433805693"
"490","71.0278670172862"
"491","73.154157079452"
"492","55.8241251524483"
"493","85.9847407061995"
"494","67.7335707427024"
"495","76.1140224158932"
"496","108.539326788717"
"497","56.3909500408988"
"498","59.790483040737"
"499","153.432328527753"
"500","26.7893499736318"
"501","75.0815104514434"
"502","77.8322998693703"
"503","83.8793316138396"
"504","146.651216987823"
"505","42.1350061890967"
"506","71.4548755378064"
"507","90.8353771770814"
"508","54.3312942272904"
"509","12.9587531214914"
"510","70.3260557543447"
"511","27.4130455070978"
"512","79.084642402755"
"513","31.8435180889399"
"514","91.6472246800376"
"515","99.0254505699107"
"516","69.1229189866897"
"517","152.031785627239"
"518","63.170852183822"
"519","48.1058966371603"
"520","119.23362895854"
"521","100.271879938832"
"522","27.7804861954398"
"523","108.143820824949"
"524","39.5287565385767"
"525","98.9918991136246"
"526","70.2762997178479"
"527","19.8410923926969"
"528","12.0438829488695"
"529","101.285302656182"
"530","57.3660695876334"
"531","53.8284430436326"
"532","87.9832989889805"
"533","79.7457209175392"
"534","92.1933097672681"
"535","74.1842072623418"
"536","78.6456719936167"
"537","68.0153590936724"
"538","105.831845267145"
"539","55.9950375754894"
"540","56.8347692487499"
"541","56.3845208001777"
"542","45.6610826017953"
"543","35.1604851610671"
"544","124.077593545641"
"545","105.776271113953"
"546","80.4827961255498"
"547","89.8614855399223"
"548","15.5581116417519"
"549","25.1402512811482"
"550","66.6738836174455"
"551","69.3099049929211"
"552","52.1203356097051"
"553","70.3965119296924"
"554","36.9918191006187"
"555","56.8297736371691"
"556","55.4150451784516"
"557","28.7722714583894"
"558","83.0038089788507"
"559","106.733923089634"
"560","23.84628826595"
"561","44.2299929247857"
"562","91.6538009890483"
"563","40.1708040758763"
"564","31.581478496548"
"565","56.3660982110439"
"566","102.704452848601"
"567","133.007216030336"
"568","51.2218001621073"
"569","93.9252407077474"
"570","98.649740107016"
"571","43.6831638142825"
"572","93.0400393576372"
"573","68.0371400240493"
"574","93.45186634561"
"575","39.1658993153578"
"576","52.1701005383583"
"577","81.7929335773116"
"578","60.6593877871629"
"579","114.043514725718"
"580","40.2550140844034"
"581","11.1665379511187"
"582","47.3260838997702"
"583","93.5745231226491"
"584","49.3894204418502"
"585","57.0352510100062"
"586","63.4631386872762"
"587","62.1859280596918"
"588","119.32295339952"
"589","87.0783130914665"
"590","112.674752816437"
"591","54.4393119968573"
"592","53.8478536967322"
"593","41.7457194219962"
"594","73.5599281698705"
"595","40.0734996266683"
"596","100.627514670234"
"597","75.825206281829"
"598","81.4566734565224"
"599","86.7482025892792"
"600",NA
"601","75.3573096779204"
"602","88.51559445714"
"603","84.0894769837277"
"604","103.332600539107"
"605","89.3683112639075"
"606","-4.13793312419074"
"607","60.0688163647965"
"608","53.9203894497817"
"609","89.0336582174667"
"610","60.4762626770998"
"611","30.2674936099794"
"612","55.9372576136789"
"613","104.586686942691"
"614","51.1867677817255"
"615","63.8762212813254"
"616","57.2547506620329"
"617","66.9378707715543"
"618","75.7577696094958"
"619","33.2071531868404"
"620","105.156508152864"
"621","56.7735103580465"
"622","108.707104724035"
"623","87.181386858477"
"624","35.2914621650134"
"625","84.6905188805969"
"626","95.7095490982198"
"627","47.7599310579015"
"628","64.608253217736"
"629","94.6239552864727"
"630","91.1703792120609"
"631","122.305353468836"
"632","60.4463409902649"
"633","25.2993502698463"
"634","41.0947335594754"
"635","60.6125794105855"
"636","60.7212500779436"
"637","79.2539468960071"
"638","43.0237486452299"
"639","42.9901377810405"
"640","67.3314591363316"
"641","60.6155218998337"
"642","61.9170017428165"
"643","72.0857681929595"
"644","27.914810585824"
"645","82.8767598741776"
"646","23.2562417075383"
"647","69.0425724688337"
"648","91.8284690144015"
"649","123.971433630585"
"650","63.3338360065445"
"651","75.8933891399307"
"652","23.8466577168809"
"653","79.6316524905147"
"654","90.8498893324724"
"655","74.9625464493275"
"656","79.5219172935282"
"657","77.677875850732"
"658","24.8741155073521"
"659","106.747982602228"
"660","30.2406138451939"
"661","137.981676065835"
"662","49.5722997625057"
"663","73.7574954871041"
"664","14.2765177919906"
"665","19.9987641765237"
"666","74.2881999732426"
"667","48.3517736524513"
"668","50.5457532640809"
"669","37.0669691989276"
"670","73.4134980949115"
"671","52.242182610993"
"672","86.9195099990593"
"673","65.5886193412519"
"674","2.25891662044849"
"675","75.2093058070662"
"676","22.2408905563673"
"677","71.5207167521092"
"678","69.8583947912678"
"679","69.6032050497401"
"680","78.9754718306061"
"681","-9.48481192015245"
"682","100.867508590957"
"683","71.2768067071013"
"684","115.439241544668"
"685","9.31594545957858"
"686","109.323960409515"
"687","75.7024930831891"
"688","51.4265185764735"
"689","14.1206941092393"
"690","63.0583176315837"
"691","67.4205921005815"
"692","92.0655948926365"
"693","59.0358243081303"
"694","44.6182314423702"
"695","31.0118500722089"
"696","115.554009309382"
"697","18.603521164525"
"698","76.7990090633814"
"699","117.133507355186"
"700","75.1259969635508"
"701","104.318266508674"
"702","45.6862815987815"
"703","60.6050156655465"
"704","69.1231253182979"
"705","70.1788698808465"
"706","87.8642991879064"
"707","97.6440383588015"
"708","89.8563810501318"
"709","51.5657136684019"
"710","58.5290483558458"
"711","108.498895887507"
"712","58.9017870911702"
"713","104.743564302535"
"714","92.3514870695557"
"715","87.8916570724505"
"716","96.7249531658547"
"717","44.9883612554409"
"718","72.8225053560755"
"719","45.2142207480453"
"720","72.3245522720736"
"721","27.0256732669324"
"722","74.6809878573964"
"723","73.2339460110203"
"724","84.0027005132949"
"725","96.0175466161329"
"726","78.7467804153232"
"727","82.1281117863305"
"728","71.7525127080386"
"729","123.47226170557"
"730","37.8480230382531"
"731","94.7593790842741"
"732","94.6102327145861"
"733","5.15367465949404"
"734","131.9565859026"
"735","113.866509427148"
"736","97.0922513054999"
"737","54.8031690037886"
"738","75.7324932023665"
"739","132.653769632718"
"740","85.4664537055845"
"741","76.4976616867049"
"742","95.8783474712745"
"743","70.2163581646406"
"744","64.5820709132943"
"745","96.3312721038462"
"746","51.1888089191456"
"747","67.4341172511235"
"748","91.2396325085845"
"749","55.8219839430242"
"750","72.2748431133393"
"751","71.749729157276"
"752","53.7633586658807"
"753","107.4253557142"
"754","57.8873394139028"
"755","57.3657599059468"
"756","76.6859723598672"
"757","72.4316084273737"
"758","71.8882756026299"
"759","57.2932355485314"
"760","49.7542272166105"
"761","53.3756716936083"
"762","66.3485740019864"
"763","96.6367232724753"
"764","57.9288803766699"
"765","67.7010642757843"
"766","45.6614994730443"
"767","50.5499984708148"
"768","108.647282967024"
"769","11.4828834474414"
"770","60.7133377271401"
"771","69.048322116336"
"772","80.0847639107051"
"773","49.2152232237866"
"774","44.7730997286846"
"775","85.6648638563517"
"776","84.8809727799229"
"777","110.788312340344"
"778","54.4170469787001"
"779","54.2834438636165"
"780","35.7122205197929"
"781","81.0898640756916"
"782","56.6413256572816"
"783","75.020575691593"
"784","37.7191394736277"
"785","113.785752228113"
"786","66.5748735385207"
"787","100.903196891307"
"788","21.7189798420396"
"789","69.9770665058442"
"790","47.1381817976297"
"791","46.6975819959503"
"792","97.8908431676065"
"793","119.753186383629"
"794","36.8620470516054"
"795","61.7247767703472"
"796","15.4873835268388"
"797","71.9007236076499"
"798","94.5645603346602"
"799","67.5462286971206"
"800","95.0484289211667"
"801","31.4781888769843"
"802","77.4979133624325"
"803","100.907754149672"
"804","62.7558810884439"
"805","50.0123538047334"
"806","83.4087513446745"
"807","31.1247192446265"
"808","113.41395714884"
"809","89.4826972386468"
"810","66.7779658621193"
"811","33.8068720159934"
"812","57.6019110965277"
"813","58.6554773585161"
"814","45.6945974896902"
"815","54.3463397366891"
"816","-12.2334160756068"
"817","31.035503779136"
"818","80.4459816302635"
"819","-2.22501440753098"
"820","51.7776510173693"
"821","79.6861049641078"
"822","95.3093324288254"
"823","96.292170967156"
"824","90.8860573186016"
"825","125.07769713839"
"826","41.9769867983339"
"827","60.7808300325539"
"828","43.5761504130806"
"829","47.7658898293299"
"830","114.616570966092"
"831","58.9576333658917"
"832","91.3455248964209"
"833","120.524952455351"
"834","58.7751644925306"
"835","125.507309600563"
"836","27.1309025381317"
"837","54.8403361849877"
"838","31.88382025755"
"839","92.5076391444393"
"840","64.6380208094132"
"841","53.9035523706454"
"842","85.8540510000843"
"843","59.2949533470041"
"844","38.7336932580938"
"845","79.4683863286556"
"846","41.5899501723256"
"847","70.1570544605981"
"848","118.930131641381"
"849","46.5433129583799"
"850","39.1703589866842"
"851","13.4243811987621"
"852","67.9764591137725"
"853","65.5166834797343"
"854","77.52809608587"
"855","40.6604973001265"
"856","86.2287345531036"
"857","-7.6093746885866"
"858","91.1218443723105"
"859","82.4631882817138"
"860","45.1849901657638"
"861","75.6119790255369"
"862","77.1243242428066"
"863","99.2985997923796"
"864","77.8550940187985"
"865","-5.30092884066032"
"866","103.460696389942"
"867","76.9846840642225"
"868","73.3967931256941"
"869","113.476230163061"
"870","92.2757045158629"
"871","64.2114169379306"
"872","107.955575191129"
"873","70.2698996474589"
"874","76.7568293787282"
"875","78.4740892327359"
"876","78.5449922540631"
"877","67.5533069989603"
"878","41.7924141019484"
"879","60.9612486066435"
"880","12.2862978211476"
"881","117.873786744974"
"882","123.350693528858"
"883","40.9052619472383"
"884","56.7100652968805"
"885","35.9001601753909"
"886","49.507643132164"
"887","28.2204254764242"
"888","67.4737162354275"
"889","88.6600402932924"
"890","46.1853028976655"
"891","58.5036655302468"
"892","49.6712239571834"
"893","101.944445157305"
"894","90.7060648215264"
"895","79.092388570566"
"896","84.8176287683042"
"897","58.4027010487551"
"898","25.836127923791"
"899","108.661485575544"
"900","92.237742721531"
"901","120.028766829397"
"902","85.1731452823848"
"903","89.6282936401609"
"904","93.120973023335"
"905","54.0169610728836"
"906","79.4814382112109"
"907","46.7544482521169"
"908","55.0932704748212"
"909","74.222612115382"
"910","109.124347505865"
"911","101.558063400055"
"912","37.014513061882"
"913","58.7765780332854"
"914","78.6135099649937"
"915","97.837487692917"
"916","3.80139061747381"
"917","55.6423011220467"
"918","40.0245153925546"
"919","46.2756743541764"
"920","31.2432608085507"
"921","81.8960613648455"
"922","102.445429460913"
"923","60.6702607077197"
"924","101.697253795065"
"925","50.7852394497435"
"926","97.088980199009"
"927","88.5529585408956"
"928","56.8126948320604"
"929","101.567317680383"
"930","44.9969435209884"
"931","80.0762959740214"
"932","30.0265986050449"
"933","98.2986816232481"
"934","110.248824865246"
"935","98.3782801743705"
"936","38.3862153603194"
"937","62.9143047582452"
"938","-6.09860274556576"
"939","72.7520326783988"
"940","76.117370756267"
"941","40.5155280922468"
"942","89.9198392062543"
"943","69.1318088020429"
"944","119.448315289075"
"945","56.2494821555558"
"946","52.4468990015766"
"947","37.7488896056364"
"948","63.101568074753"
"949","37.111868988995"
"950","50.3268513590388"
"951","61.1488246658424"
"952","149.36833957358"
"953","70.3859341017155"
"954","71.9800272989735"
"955","37.5835430214995"
"956","53.3165395748872"
"957","106.296784736609"
"958","78.0256282155519"
"959","82.8312253705851"
"960","110.594706850139"
"961","73.6078777605019"
"962","110.365947344482"
"963","56.8356719356388"
"964","44.2680588818655"
"965","77.2321973633772"
"966","83.7760142304611"
"967","69.2580462022244"
"968","72.0266556718791"
"969","104.740461092325"
"970","79.0838827363036"
"971","14.5337584394273"
"972","55.476778749402"
"973","45.4707461817375"
"974","76.6263529065017"
"975","112.554359895634"
"976","73.0362328703864"
"977","63.1803079209416"
"978","69.7319400123246"
"979","42.5272198731148"
"980","70.5967667646204"
"981","98.4794954745125"
"982","54.0392604993535"
"983","16.5805732566066"
"984","112.045991298001"
"985","62.0326794179571"
"986","46.9214616403699"
"987","68.7148816819136"
"988","71.1135638386131"
"989","107.048746068559"
"990","22.89145587966"
"991","69.6035317866417"
"992","92.2977871508906"
"993","120.797268327234"
"994","45.8170375872198"
"995","82.2588137025418"
"996","35.9595416260402"
"997","20.4055160967378"
"998","131.65691471929"
"999","111.503318009637"
"1000","59.1616986861337"
"1001","68.7725544073408"
"1002","74.2414087728175"
"1003","50.2840502348933"
"1004","91.9072809536104"
"1005","66.6341338064624"
"1006","25.0248541116187"
"1007","63.9975958128691"
"1008","-6.1935034631251"
"1009","55.2099482115647"
"1010","59.2325320002261"
"1011","53.9478552473656"
"1012","67.2639342698374"
"1013","111.972645020617"
"1014","87.7384352963684"
"1015","100.595846315893"
"1016","81.5648778221996"
"1017","96.6232436756568"
"1018","59.0644063235522"
"1019","109.460939547863"
"1020","40.3520513533017"
"1021","110.033885215589"
"1022","79.0863861730083"
"1023","83.2807372335384"
"1024","50.4326152027386"
"1025","37.2388126386773"
"1026","55.4074999039808"
"1027","35.0579627630944"
"1028","85.6449485361115"
"1029","101.942935901171"
"1030","37.7112560401355"
"1031","65.4190289864049"
"1032","60.7154042783508"
"1033","60.9677745576962"
"1034","66.6340255068958"
"1035","56.6575859196244"
"1036","94.3365071440809"
"1037","55.0716232554602"
"1038","59.2802984134527"
"1039","61.678734023822"
"1040","56.3272314772911"
"1041","60.413936031048"
"1042","45.0234999945821"
"1043","64.0193036765965"
"1044","51.8598507651576"
"1045","92.1551507057645"
"1046","96.9658784758935"
"1047","28.0862933839817"
"1048","110.271499181091"
"1049","54.9374654209435"
"1050","80.6855096584046"
"1051","81.4889360077949"
"1052","94.7262024206955"
"1053","40.1542619156247"
"1054","31.8051734112492"
"1055","74.6728828722006"
"1056","50.4576875341841"
"1057","98.4090518707922"
"1058","63.7019588071489"
"1059","66.3036012799925"
"1060","66.8943150829116"
"1061","74.1925602677249"
"1062","55.7428746191984"
"1063","89.6514593739596"
"1064","47.2748465751969"
"1065","64.4543628905733"
"1066","58.3464015119412"
"1067","37.6536120666276"
"1068","61.2659716535964"
"1069","24.7724659205222"
"1070","89.0535819421863"
"1071","119.529490053247"
"1072","23.9992421269368"
"1073","70.0551624498244"
"1074","113.913506997036"
"1075","88.3222829071784"
"1076","72.4017753759518"
"1077","60.526452158269"
"1078","89.0805313328491"
"1079","55.0963138497916"
"1080","154.827189549941"
"1081","88.6089843691005"
"1082","22.8731012331372"
"1083","68.3444048080177"
"1084","61.9382716445042"
"1085","36.2222491398803"
"1086","49.2684621276897"
"1087","59.9710438961634"
"1088","12.451432017369"
"1089","81.1161375191585"
"1090","106.130361948679"
"1091","80.9020417512193"
"1092","71.7135224309812"
"1093","47.2547404066321"
"1094","113.141704023704"
"1095","43.7221651769971"
"1096","68.0409058878434"
"1097","126.82732466699"
"1098","81.761524137845"
"1099","7.74490058455276"
"1100","71.9329614288946"
"1101","104.763593264189"
"1102","24.4826049995868"
"1103","46.7418369293644"
"1104","49.0256780001792"
"1105","137.842983308544"
"1106","95.5274325755596"
"1107","98.5412699008364"
"1108","53.9789235833411"
"1109","148.4272012562"
"1110","45.8439293275806"
"1111","116.106760327543"
